source,text,time,Anger,Fear,Joy,Sadness,Analytical,Confident,Tentative,username
,"As Tornadoes Roared Across Alabama, âThere Wasnât Even Time to Be Afraidâ - The New York Times",2019-03-05T01:29:22Z,0.0,0.802804,0.0,0.0,0.0,0.0,0.615352,The New York Times
,Commercial crew's time approaches - The Space Review,2019-03-05T01:22:43Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thespacereview.com
,"The idea of making NFL Network a ""33rd team"" for the combine is interesting - Awful Announcing",2019-03-05T00:54:00Z,0.0,0.0,0.0,0.0,0.762356,0.0,0.0,Awfulannouncing.com
,Tornado victims in Alabama include the 'sweetest little boy' and a 'perfect' daughter - NBC News,2019-03-05T00:07:11Z,0.0,0.0,0.732328,0.0,0.0,0.727798,0.0,NBC News
,One more time with feeling: no link found between measles vax - Cosmos,2019-03-04T22:01:00Z,0.0,0.0,0.0,0.0,0.842108,0.0,0.0,Cosmosmagazine.com
,The professional wrestling Congress - Washington Examiner,2019-03-04T21:56:00Z,0.0,0.0,0.0,0.0,0.920855,0.0,0.0,Washingtonexaminer.com
,The solution for Trump's impending Senate showdown: End the national emergency - Washington Examiner,2019-03-04T20:02:00Z,0.0,0.0,0.0,0.0,0.908301,0.0,0.0,Washingtonexaminer.com
,"Raiders make most sense for Antonio Brown, Peter King says - NBCSports.com",2019-03-04T19:25:12Z,0.0,0.0,0.5105149999999999,0.0,0.0,0.0,0.0,Nbcsports.com
,"SpaceX Launch Succesful, Crew Dragon Capsule Docks With Space Station - Investor's Business Daily",2019-03-04T06:33:05Z,0.0,0.0,0.0,0.0,0.589295,0.0,0.0,Investors.com
,"ISS Astronauts Meet SpaceX Ship Crew After Historic Docking (PHOTO, VIDEO) - Sputnik International",2019-03-04T03:07:00Z,0.0,0.0,0.5904010000000001,0.0,0.0,0.0,0.0,Sputniknews.com
,Pininfarinaâs Battista is a 1900-horsepower all-electric hypercar - Electrek,2019-03-05T17:26:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electrek.co
,"T-Mobile has spent $195,000 at Trump hotel while lobbying for Sprint merger - Ars Technica",2019-03-05T17:25:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ars Technica
,"'Sudden, extreme' gust of wind sends Norwegian cruise ship passengers 'flying' - WABC-TV",2019-03-05T17:21:48Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abc7ny.com
,"Tesla stock slides another 4% as analysts question recent decisions, fret about cash burn - MarketWatch",2019-03-05T17:13:00Z,0.0,0.0,0.0,0.0,0.9581700000000001,0.0,0.0,Marketwatch.com
,"After years of promise, battery cars about to go mainstream - Associated Press",2019-03-05T16:51:34Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Associated Press
,Papa John's founder Schnatter to exit board in settlement - Yahoo Finance,2019-03-05T16:50:00Z,0.0,0.0,0.0,0.0,0.653099,0.0,0.0,Yahoo.com
,Amazon took over the $176 billion market for cloud computing. Now it's using the same playbook in logistics. - Business Insider,2019-03-05T16:46:11Z,0.0,0.0,0.0,0.0,0.596122,0.0,0.0,Business Insider
,Boy eating McDonaldâs finds razor blade in Happy Meal box - Fox News,2019-03-05T16:19:02Z,0.0,0.0,0.660157,0.0,0.506763,0.0,0.0,Fox News
,Birth control recalled over incorrect packaging - KTVI Fox 2 St. Louis,2019-03-05T16:19:00Z,0.0,0.0,0.0,0.0,0.5415909999999999,0.0,0.0,Fox2now.com
,Bugatti sells most expensive car ever made for $12.5 million - CBS News,2019-03-05T16:13:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CBS News
,The world's youngest billionaires under 30 - Fox Business,2019-03-05T16:06:38Z,0.0,0.0,0.613866,0.0,0.0,0.0,0.0,Foxbusiness.com
,"4 good reasons this small-cap, dividend-paying stock sector could reward contrarian investors - MarketWatch",2019-03-05T16:06:00Z,0.0,0.0,0.5610310000000001,0.0,0.589295,0.0,0.7163010000000001,Marketwatch.com
,Tesla shares fall 4 percent despite China approval of Model 3 imports - CNBC,2019-03-05T15:56:17Z,0.0,0.0,0.0,0.628706,0.642915,0.0,0.0,CNBC
,Harley-Davidson will start selling electric motorcycles for 3-year-olds - Fox News,2019-03-05T15:52:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fox News
,"Southwest's maintenance problems are costing it millions a week, CEO says - CNBC",2019-03-05T15:41:36Z,0.0,0.0,0.0,0.5377460000000001,0.620279,0.0,0.0,CNBC
,AT&T shakes up WarnerMedia amid merger drama - Axios,2019-03-05T15:37:00Z,0.0,0.544411,0.0,0.0,0.0,0.0,0.0,Axios
,Thousands of stores planned to close in 2019: Hereâs the list - Dayton Daily News,2019-03-05T15:19:03Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daytondailynews.com
,Cronos Group Got a 'Market Perform' Rating from Cowen - Market Realist,2019-03-05T15:17:50Z,0.0,0.0,0.0,0.0,0.8622860000000001,0.0,0.0,Marketrealist.com
,"JetBlue wants you to delete your Instagram photos for free flights, and we have questions - CNN",2019-03-05T15:01:00Z,0.0,0.0,0.0,0.0,0.762356,0.0,0.0,CNN
,New home sales rise to 7-month high in December - CNBC,2019-03-05T15:00:59Z,0.0,0.0,0.564537,0.0,0.0,0.0,0.0,CNBC
,Why Tesla's decision to close hundreds of stores is risky - CNN,2019-03-05T14:56:00Z,0.0,0.0,0.0,0.0,0.653099,0.0,0.0,CNN
,Aston Martin Lagonda All-Terrain Concept at the Geneva Motor Show 2019 - The Verge,2019-03-05T14:50:59Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Verge
,"An explosive exposÃ© on a $9 billion Russian money laundering operation entangles Citigroup, Raiffeisen, and Deutsche Bank - INSIDER",2019-03-05T14:47:59Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thisisinsider.com
,Mercedes-Benz debuts EQV electric van at the Geneva auto show - Ars Technica,2019-03-05T14:39:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ars Technica
,Tokyo Court Grants Bail To Former Nissan CEO Carlos Ghosn - NPR,2019-03-05T14:37:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Npr.org
,Is Ariana Grande Debuting Her Own Starbucks Drink? - The Cheat Sheet,2019-03-05T14:17:11Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheatsheet.com
,Google: We Underpaid Thousands of Men - Newser,2019-03-05T13:57:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newser.com
,Target had its best year since 2005 - CNN,2019-03-05T13:47:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNN
,"Ocasio-Cortez not ruling out Amazon's return to New York, says communities must be consulted - Fox News",2019-03-05T13:37:52Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fox News
,Timing The Market Is Possible: Here Are Some Lessons Learned - Seeking Alpha,2019-03-05T13:33:00Z,0.0,0.0,0.588116,0.0,0.842108,0.0,0.9462219999999999,Seekingalpha.com
,"Gold, Silver Bulls Work To Stabilize Prices - Kitco News",2019-03-05T13:23:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kitco.com
,Major Airline Drops Mandatory Makeup Rule - Newser,2019-03-05T13:08:00Z,0.0,0.0,0.0,0.0,0.560098,0.0,0.0,Newser.com
,Sentiment Speaks: Bonds Setting Up To Skyrocket - Seeking Alpha,2019-03-05T13:00:00Z,0.0,0.0,0.0,0.0,0.724236,0.0,0.0,Seekingalpha.com
,"L Brands Faces Pressure to Separate Victoriaâs Secret, Bath & Body Works - The Wall Street Journal",2019-03-05T12:53:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Wall Street Journal
,Spotify just added a million new users in under a week - CNN,2019-03-05T12:46:00Z,0.0,0.0,0.582004,0.0,0.0,0.0,0.75152,CNN
,"Amazon, long seen as a threat to malls, is now a hot tenant - Fox News",2019-03-05T12:44:02Z,0.0,0.630125,0.0,0.0,0.0,0.0,0.0,Fox News
,"Chevron, Exxon Mobil Tighten Their Grip on Fracking - The Wall Street Journal",2019-03-05T12:32:00Z,0.0,0.0,0.0,0.0,0.620279,0.0,0.0,The Wall Street Journal
,"Surfing, Schools and Jets: WeWorkâs Bets Follow CEO Adam Neumannâs Passions - The Wall Street Journal",2019-03-05T12:00:00Z,0.0,0.0,0.593585,0.0,0.0,0.0,0.647986,The Wall Street Journal
,Tesla Unsecured Debt: Recovery Tops Out At ~30c (If You're Lucky) - Seeking Alpha,2019-03-05T11:34:00Z,0.0,0.0,0.734787,0.0,0.0,0.0,0.7163010000000001,Seekingalpha.com
,97% of Seniors Miss Out on This Key Opportunity to Boost Their Social Security Benefits - The Motley Fool,2019-03-05T11:32:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fool.com
,Ohio man and ex-wife sentenced for defrauding homeowner associations - 10TV,2019-03-05T11:12:57Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10tv.com
,Celebrating Mardi Gras the traditionally Polish way - WLS-TV,2019-03-05T10:53:33Z,0.0,0.0,0.576515,0.0,0.0,0.0,0.0,Abc7chicago.com
,Donât expect the U.S. stock market to keep rising at the current pace - MarketWatch,2019-03-05T10:35:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marketwatch.com
,Some travelers excited about $29 one-way Southwest Airlines ticket to neighbor islands - KITV Honolulu,2019-03-05T08:48:00Z,0.0,0.0,0.584186,0.0,0.0,0.0,0.845297,Kitv.com
,These concept tires could help cars fly - CNN,2019-03-05T07:38:36Z,0.0,0.0,0.0,0.0,0.0,0.0,0.798791,CNN
,"Over 30,000 pounds of ground beef recalled over plastic and metal contamination fears - Daily Mail",2019-03-05T04:25:00Z,0.0,0.8207049999999999,0.0,0.0,0.506763,0.0,0.0,Daily Mail
,GM restructuring: Production ending at Ohio plant earlier than expected - WCPO,2019-03-05T03:48:00Z,0.0,0.0,0.0,0.0,0.939116,0.0,0.0,Wcpo.com
,Pharmaceutical company moves to offer generic of insulin at reduced price - WKRC TV Cincinnati,2019-03-05T02:44:48Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Local12.com
,"As Trump Moves to End Trade War With China, Business Asks: Was It Worth It? - The New York Times",2019-03-05T00:13:53Z,0.0,0.0,0.547316,0.0,0.0,0.0,0.0,The New York Times
,Instant Pot's creator is merging with the company behind Pyrex - Engadget,2019-03-05T00:01:49Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engadget
,Ted Baker CEO Resigns After 'Forced Hugging' Complaints - NPR,2019-03-04T23:48:00Z,0.0,0.0,0.0,0.0,0.724236,0.0,0.0,Npr.org
,F.D.A. Criticizes Walgreens and Other Retailers for Selling Tobacco Products to Minors - The New York Times,2019-03-04T23:12:04Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The New York Times
,"You could win a year of free flights from JetBlue, but thereâs a wild catch - BGR",2019-03-04T23:04:00Z,0.0,0.0,0.72551,0.0,0.0,0.0,0.615352,Bgr.com
,OPEC can declare mission accomplished on price-boosting oil output cuts by April: Goldman Sachs - CNBC,2019-03-04T21:58:25Z,0.0,0.0,0.567793,0.0,0.781949,0.0,0.0,CNBC
,Winner claims $1.5 billion Mega Millions jackpot in South Carolina - WKYT,2019-03-04T21:52:07Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wkyt.com
,Young Dolph Has $500K Of Jewelry & Cash Stolen While Eating At Cracker Barrel - Stereogum,2019-03-04T21:42:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stereogum.com
,Stocks sink after economic data disappoints - Business Insider,2019-03-04T21:06:52Z,0.0,0.0,0.0,0.67524,0.0,0.0,0.0,Business Insider
,Volkswagen debuts electric Buggy concept ATV at Geneva auto show - USA TODAY,2019-03-04T20:36:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA Today
,Sizing Up a Salesforce Earnings Reaction Trade - TheStreet.com,2019-03-04T20:16:50Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thestreet.com
,Barrick's Bristow Rejects Newmont's Joint-Venture Proposal - Kitco News,2019-03-04T19:56:00Z,0.0,0.0,0.0,0.5954010000000001,0.920855,0.0,0.0,Kitco.com
,Tesla will unveil the Model Y crossover on March 14th - Engadget,2019-03-04T19:10:02Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Youtube.com
,'Historic moment for Snohomish County': Everett's Paine Field opens for commercial flights - KOMO News,2019-03-04T18:22:30Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Komonews.com
,Kraft Heinz: Rare Upgrade from Morgan Stanley - Market Realist,2019-03-04T18:21:24Z,0.0,0.0,0.0,0.0,0.724236,0.0,0.0,Marketrealist.com
,George Conway Says Donald Trump Faces 'Grounds for Impeachment' If He Ordered Block on AT&T-Time Warner Deal - Newsweek,2019-03-04T18:14:35Z,0.0,0.0,0.0,0.0,0.705784,0.0,0.0,Newsweek
,Nightstar Stock Is Latest Winner From Gene-Therapy Gold Rush - Barron's,2019-03-04T17:43:53Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barrons.com
,All New Volvo Cars Will be Limited to Just 112 MPH by Next Year - The Drive,2019-03-04T17:36:28Z,0.0,0.0,0.5031180000000001,0.0,0.0,0.0,0.0,Thedrive.com
,Peduto issues executive order on testing self-driving cars in Pittsburgh - Tarentum Valley News Dispatch,2019-03-04T16:20:42Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Triblive.com
,Office Depot partners with Alibaba to focus on small to medium-sized businessesâ needs - TechCrunch,2019-03-04T15:58:22Z,0.0,0.0,0.552668,0.0,0.560098,0.0,0.0,TechCrunch
,Fiat Chrysler finance chief Palmer to join board with executive role - Automotive News Europe,2019-03-04T13:31:45Z,0.0,0.0,0.0,0.0,0.560098,0.0,0.0,Autonews.com
,"Autoworker upheaval: Families split, children left behind - WKRN News 2",2019-03-04T09:24:06Z,0.0,0.0,0.0,0.507318,0.0,0.0,0.0,Wkrn.com
,"Rand Paul: Sure, Vaccines Are OK, But We Shouldn't Trade 'Liberty' for 'False Sense of Security' - The Daily Beast",2019-03-05T17:20:00Z,0.0,0.0,0.0,0.0,0.0,0.638987,0.0,Thedailybeast.com
,HIV Eliminated By Bone Marrow Transplant In Cancer Patient : Shots - Health News - NPR,2019-03-05T17:19:00Z,0.0,0.0,0.0,0.532817,0.0,0.0,0.0,Npr.org
,Teen who vaccinated himself says anti-vaxx Mom gets misinformation from Facebook - USA TODAY,2019-03-05T16:34:00Z,0.0,0.0,0.0,0.61661,0.0,0.0,0.0,USA Today
,"Few seniors are getting routine memory checkups, report finds - Honolulu Star-Advertiser",2019-03-05T16:15:00Z,0.0,0.0,0.0,0.5513560000000001,0.8622860000000001,0.579436,0.0,Staradvertiser.com
,'You saved our daughter's life': Child's dentist finds tumor during routine cleaning - KTRK-TV,2019-03-05T15:09:41Z,0.0,0.0,0.0,0.0,0.642915,0.0,0.0,Abc13.com
,"Lead contamination goes far beyond Flint, Michigan - The Verge",2019-03-05T15:00:00Z,0.0,0.0,0.0,0.0,0.724236,0.0,0.0,The Verge
,"Woman claims allergic reaction to vape caused painful rash, required hospital visit - Fox News",2019-03-05T14:44:48Z,0.0,0.0,0.0,0.756812,0.762356,0.0,0.0,Fox News
,Brain clue to 'broken heart' syndrome - BBC News,2019-03-05T12:34:29Z,0.0,0.0,0.0,0.851411,0.0,0.0,0.0,Bbc.com
,"Florida woman gets $48,000 medical bill after kitten bite - WGHP FOX 8 Greensboro",2019-03-05T12:04:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myfox8.com
,FDA expands blood pressure medicine recall - WFMJ,2019-03-05T11:29:00Z,0.0,0.8074600000000001,0.0,0.0,0.972852,0.0,0.0,Wfmj.com
,Striking scans show lung cancer patient's tumours SHRINK because of CBD oil - Daily Mail,2019-03-05T11:19:00Z,0.0,0.0,0.0,0.0,0.908301,0.0,0.0,Daily Mail
,So THAT'S Why You Don't Feel Full After Eating Junk Food - HuffPost,2019-03-05T11:01:00Z,0.0,0.0,0.0,0.0,0.9329770000000001,0.0,0.0,Huffpost.com
,Revealed: AmazonSmile helps fund anti-vaccine groups - The Guardian,2019-03-05T11:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Guardian (AU)
,"An 'expensive lottery ticket': Freezing eggs offers women hope, but not everyone wins - NBCNews.com",2019-03-05T10:04:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.647986,NBC News
,Alzheimerâs grows sharply in Georgia â and faster than national average - Atlanta Journal Constitution,2019-03-05T10:00:29Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ajc.com
,Arizona Considers Expanding Exemptions For School Vaccines : Shots - Health News - NPR,2019-03-05T10:00:00Z,0.0,0.0,0.0,0.0,0.653099,0.0,0.0,Npr.org
,Suicides and substance abuse-related deaths hit a record high in 2017 - Washington Examiner,2019-03-05T05:01:00Z,0.0,0.0,0.0,0.716204,0.8402280000000001,0.0,0.0,Washingtonexaminer.com
,Utah researchers identify potential treatment for pancreatic cancer - KSL.com,2019-03-05T04:05:08Z,0.0,0.0,0.0,0.618121,0.687768,0.0,0.0,Ksl.com
,Brookfield man with measles charged for breaking in-home quarantine order - WDJT,2019-03-05T02:23:00Z,0.0,0.0,0.0,0.58404,0.0,0.0,0.0,Cbs58.com
,More students test positive for mumps at Temple University - WPVI-TV,2019-03-05T00:42:48Z,0.0,0.0,0.764937,0.0,0.0,0.849827,0.0,6abc.com
,FDA Expected To Approve Esketamine Nasal Spray For Depression - NPR,2019-03-05T00:41:00Z,0.0,0.0,0.0,0.0,0.687768,0.0,0.0,Npr.org
,Is your child an orchid or a dandelion? Unlocking the science of sensitive kids - MPR News,2019-03-05T00:12:54Z,0.0,0.0,0.0,0.0,0.0,0.0,0.9368989999999999,Mprnews.org
,Galveston Co. reports 1st flu-related death of 2019 season - KTRK-TV,2019-03-05T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abc13.com
,âItâs A Major Health Issueâ: Bed Bug Epidemic More Prevalent In Philadelphia Than Most Realize - CBS Philly,2019-03-04T23:52:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cbslocal.com
,Chandler News Case of mumps confirmed at Hamilton High School abc15.com staff 4:31 PM - ABC15 Arizona,2019-03-04T23:31:00Z,0.0,0.0,0.0,0.0,0.936566,0.0,0.0,Abc15.com
,"Dogs' raw meat diet could be dangerous to them and owners, study says - CNN",2019-03-04T23:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.6816989999999999,CNN
,"Stroke: How to spot the warning signs, symptoms - KABC-TV",2019-03-04T22:45:29Z,0.0,0.0,0.0,0.576496,0.0,0.0,0.0,Abc7.com
,"Scientists trained an AI to identify lung cancer, and now itâs as smart as a pathologist - BGR",2019-03-04T22:38:00Z,0.0,0.0,0.519038,0.0,0.0,0.0,0.0,Bgr.com
,Doctors Stress Importance Of Knowing Warning Signs Of Stroke - WCCO | CBS Minnesota,2019-03-04T22:27:00Z,0.0,0.6626270000000001,0.0,0.0,0.620279,0.0,0.0,Cbslocal.com
,Experts supporting use of automatic monitors to measure blood pressure - kwwl.com,2019-03-04T22:07:44Z,0.0,0.776479,0.0,0.0,0.905748,0.0,0.0,Kwwl.com
,Six dead from flu this season in Monroe County - 13WHAM-TV,2019-03-04T22:07:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13wham.com
,One more time with feeling: no link found between measles vax - Cosmos,2019-03-04T22:01:00Z,0.0,0.0,0.0,0.0,0.842108,0.0,0.0,Cosmosmagazine.com
,"Luke Perry's death raises awareness of stroke signs, ways to reduce risk - 13WHAM-TV",2019-03-04T21:52:00Z,0.0,0.0,0.0,0.756196,0.0,0.0,0.0,13wham.com
,"Stroke recovery: Obesity may improve odds of survival, study finds - NBCNews.com",2019-03-04T21:48:52Z,0.0,0.0,0.0,0.0,0.620279,0.0,0.75152,NBC News
,Vermont child dies from the flu - WCAX,2019-03-04T21:47:06Z,0.0,0.0,0.0,0.538941,0.0,0.0,0.0,Wcax.com
,Researchers Using Geisinger MyCode Database to Study Sudden Cardiac Death - WNEP Scranton/Wilkes-Barre,2019-03-04T21:34:00Z,0.0,0.0,0.0,0.0,0.589295,0.0,0.0,Wnep.com
,NHS senior 'very excited' to share vaccine story with Senate - Norwalk Reflector,2019-03-04T21:08:16Z,0.0,0.0,0.8668379999999999,0.0,0.842108,0.8002600000000001,0.0,Norwalkreflector.com
,People in states where marijuana is legal are eating more cookies and ice cream - MarketWatch,2019-03-04T20:20:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marketwatch.com
,Officials Encourage Non-Daily PrEP Strategy For Low-Risk People - HivPlusMag.com,2019-03-04T20:04:17Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hivplusmag.com
,"Not even a social media star can make kids eat their veggies, study says - KSL.com",2019-03-04T19:56:13Z,0.0,0.0,0.0,0.0,0.0,0.0,0.615352,Ksl.com
,The unintended benefits of vaccines - MPR News,2019-03-04T19:53:51Z,0.0,0.0,0.0,0.0,0.8018270000000001,0.0,0.0,Mprnews.org
,"Ebola treatment center in Congo reopens after attack, but without Doctors Without Borders - CNN",2019-03-04T19:45:00Z,0.0,0.743038,0.0,0.0,0.0,0.0,0.0,CNN
,"Chemical pollutants in the home degrade fertility in both men and dogs, study finds - Science Daily",2019-03-04T19:36:54Z,0.0,0.0,0.6150359999999999,0.0,0.5625680000000001,0.0,0.0,Sciencedaily.com
,"Zombie deer disease found in over 10% of tested deer, KDWPT says - WIBW",2019-03-04T18:17:09Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wibw.com
,"""Catching up"" on lost sleep may actually do more harm than good - Boing Boing",2019-03-04T17:34:00Z,0.0,0.514937,0.0,0.0,0.0,0.0,0.0,Boingboing.net
,"Child's dentist makes ""life saving"" find during routine cleaning - KOMO News",2019-03-04T17:25:25Z,0.0,0.0,0.0,0.0,0.653099,0.0,0.0,Komonews.com
,Lifestyle Why 'mushroom coffee' is the latest health craze rising in popularity Tory Dunnan 10:21 - ABC15 Arizona,2019-03-04T17:21:00Z,0.0,0.0,0.628297,0.0,0.0,0.0,0.0,Abc15.com
,How do oral bacteria make colorectal cancer more aggressive? - Medical News Today,2019-03-04T17:01:21Z,0.0,0.524057,0.0,0.0,0.0,0.0,0.0,Medical News Today
,Your genes may determine whether or not you have a happy marriage - AOL UK,2019-03-04T16:50:00Z,0.0,0.0,0.810811,0.0,0.0,0.0,0.91961,Aol.co.uk
,UPDATE: Case of tuberculosis confirmed at Gwinnett high school - Atlanta Journal Constitution,2019-03-04T16:07:30Z,0.0,0.0,0.0,0.0,0.8901879999999999,0.0,0.0,Ajc.com
,Superhydrides approach room temperature superconductivity at high pressure - Phys.org,2019-03-04T16:00:48Z,0.0,0.512409,0.0,0.0,0.0,0.0,0.0,Phys.org
,Sleep apnea and snoring linked to Alzheimer's disease: study - New York Post ,2019-03-04T15:10:00Z,0.0,0.0,0.0,0.0,0.620279,0.0,0.0,Nypost.com
,Dialysis providers down premarket on potential new U.S. payment plan - Seeking Alpha,2019-03-04T13:36:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seekingalpha.com
,Local vet warns about pets and essential oil diffusers - News 5 Cleveland,2019-03-04T13:04:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,News5cleveland.com
,Long-lived parents produce better quality offspring - Phys.org,2019-03-04T10:23:04Z,0.0,0.0,0.602637,0.0,0.8689819999999999,0.0,0.0,Phys.org
,Big Pharma Gave Money To Patient Advocacy Groups Opposing Medicare Changes - Kaiser Health News,2019-03-04T10:00:00Z,0.0,0.0,0.0,0.0,0.560098,0.0,0.0,Khn.org
,5 animals that have the most extreme sex in the animal kingdom - Business Insider,2019-03-04T09:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Insider
,Ebola defence: South Sudan steps up border checks - Aljazeera.com,2019-03-04T07:22:00Z,0.0,0.528238,0.0,0.0,0.687768,0.0,0.0,Al Jazeera English
,Don't ignore heart attack symptoms while traveling - Valley News Live,2019-03-04T06:58:42Z,0.0,0.633158,0.0,0.0,0.0,0.0,0.0,Valleynewslive.com
,New techniques let scientists zero in on individual cells - The Associated Press,2019-03-04T06:22:45Z,0.0,0.0,0.6830609999999999,0.0,0.0,0.0,0.0,Associated Press
,Newly discovered Alzheimer's genes further hope for future treatments - KSL.com,2019-03-04T05:06:41Z,0.0,0.0,0.0,0.0,0.8622860000000001,0.0,0.786991,Ksl.com
,"Jessica Starr's husband opens up about her suicide, eye surgery complications - Fox 2 Detroit",2019-03-04T03:53:00Z,0.0,0.0,0.0,0.705367,0.0,0.0,0.0,Fox2detroit.com
,Why are BAME girls less likely to get the HPV jab? - BBC News,2019-03-04T03:50:05Z,0.0,0.0,0.0,0.580662,0.0,0.0,0.7163010000000001,BBC News
,Plane passenger charges obese man $212 for taking up part of his seat - Traveller,2019-03-04T01:20:17Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Traveller.com.au
,"'90210' star Luke Perry dies after a massive stroke: What to know about stroke symptoms, prevention and more - ABC News",2019-03-04T00:52:21Z,0.0,0.0,0.0,0.791573,0.579367,0.0,0.0,ABC News
,Blood pressure medication recall expands again to include losartan - WTHITV.com,2019-03-04T00:39:00Z,0.0,0.831089,0.0,0.0,0.920855,0.0,0.0,Wthitv.com
,"National You can't 'recover' lost sleep on weekends, new study says Newsy 12:29 PM - WCPO",2019-03-03T17:29:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wcpo.com
,Nearly 200 immigrants in Texas detention facilities have mumps - KWTX,2019-03-03T17:26:15Z,0.0,0.0,0.0,0.0,0.0,0.0,0.8222309999999999,Kwtx.com
,Measles count climbs to 70 - KIMA CBS 29,2019-03-03T16:39:03Z,0.0,0.0,0.0,0.0,0.506763,0.0,0.0,Kimatv.com
,What One Woman Wishes She'd Known at the Height of Her Eating Disorder - Shape Magazine,2019-03-03T13:00:47Z,0.0,0.5110210000000001,0.0,0.0,0.532616,0.0,0.0,Shape.com
